Id_censo,Indicadores de renta media,Primera fecha: Total
2807911140,Media de la renta por unidad de consumo,12.963
2807911140,Mediana de la renta por unidad de consumo,11.550
2807911140,Renta bruta media por hogar,28.133
2807911140,Renta bruta media por persona,9.873
2807911140,Renta neta media por hogar,24.619
2807911140,Renta neta media por persona,8.639
2807911141,Media de la renta por unidad de consumo,17.017
2807911141,Mediana de la renta por unidad de consumo,15.050
2807911141,Renta bruta media por hogar,35.324
2807911141,Renta bruta media por persona,13.744
2807911141,Renta neta media por hogar,30.147
2807911141,Renta neta media por persona,11.729
2807911142,Media de la renta por unidad de consumo,17.176
2807911142,Mediana de la renta por unidad de consumo,15.050
2807911142,Renta bruta media por hogar,34.053
2807911142,Renta bruta media por persona,13.669
2807911142,Renta neta media por hogar,29.091
2807911142,Renta neta media por persona,11.677
2807911143,Media de la renta por unidad de consumo,13.533
2807911143,Mediana de la renta por unidad de consumo,12.250
2807911143,Renta bruta media por hogar,26.141
2807911143,Renta bruta media por persona,10.537
2807911143,Renta neta media por hogar,23.243
2807911143,Renta neta media por persona,9.369
2807911145,Media de la renta por unidad de consumo,15.638
2807911145,Mediana de la renta por unidad de consumo,14.350
2807911145,Renta bruta media por hogar,29.941
2807911145,Renta bruta media por persona,12.209
2807911145,Renta neta media por hogar,26.457
2807911145,Renta neta media por persona,10.788
2807911146,Media de la renta por unidad de consumo,14.486
2807911146,Mediana de la renta por unidad de consumo,13.650
2807911146,Renta bruta media por hogar,29.558
2807911146,Renta bruta media por persona,11.178
2807911146,Renta neta media por hogar,25.864
2807911146,Renta neta media por persona,9.781
2807911147,Media de la renta por unidad de consumo,17.885
2807911147,Mediana de la renta por unidad de consumo,15.750
2807911147,Renta bruta media por hogar,36.607
2807911147,Renta bruta media por persona,14.206
2807911147,Renta neta media por hogar,31.331
2807911147,Renta neta media por persona,12.158
2807911148,Media de la renta por unidad de consumo,17.715
2807911148,Mediana de la renta por unidad de consumo,16.450
2807911148,Renta bruta media por hogar,35.105
2807911148,Renta bruta media por persona,14.260
2807911148,Renta neta media por hogar,29.686
2807911148,Renta neta media por persona,12.059
2807911149,Media de la renta por unidad de consumo,16.125
2807911149,Mediana de la renta por unidad de consumo,14.700
2807911149,Renta bruta media por hogar,30.442
2807911149,Renta bruta media por persona,12.809
2807911149,Renta neta media por hogar,26.608
2807911149,Renta neta media por persona,11.196
2807911150,Media de la renta por unidad de consumo,17.211
2807911150,Mediana de la renta por unidad de consumo,15.750
2807911150,Renta bruta media por hogar,36.805
2807911150,Renta bruta media por persona,13.389
2807911150,Renta neta media por hogar,31.214
2807911150,Renta neta media por persona,11.355
2807911151,Media de la renta por unidad de consumo,14.630
2807911151,Mediana de la renta por unidad de consumo,12.950
2807911151,Renta bruta media por hogar,29.924
2807911151,Renta bruta media por persona,11.680
2807911151,Renta neta media por hogar,25.989
2807911151,Renta neta media por persona,10.144
2807911152,Media de la renta por unidad de consumo,17.505
2807911152,Mediana de la renta por unidad de consumo,15.750
2807911152,Renta bruta media por hogar,35.513
2807911152,Renta bruta media por persona,14.020
2807911152,Renta neta media por hogar,30.047
2807911152,Renta neta media por persona,11.862
2807911153,Media de la renta por unidad de consumo,14.951
2807911153,Mediana de la renta por unidad de consumo,12.950
2807911153,Renta bruta media por hogar,30.406
2807911153,Renta bruta media por persona,11.664
2807911153,Renta neta media por hogar,26.574
2807911153,Renta neta media por persona,10.194
2807911154,Media de la renta por unidad de consumo,13.792
2807911154,Mediana de la renta por unidad de consumo,11.550
2807911154,Renta bruta media por hogar,28.521
2807911154,Renta bruta media por persona,10.437
2807911154,Renta neta media por hogar,25.122
2807911154,Renta neta media por persona,9.193
2807911155,Media de la renta por unidad de consumo,19.152
2807911155,Mediana de la renta por unidad de consumo,17.850
2807911155,Renta bruta media por hogar,42.822
2807911155,Renta bruta media por persona,14.520
2807911155,Renta neta media por hogar,35.652
2807911155,Renta neta media por persona,12.089
2807911156,Media de la renta por unidad de consumo,24.080
2807911156,Mediana de la renta por unidad de consumo,22.750
2807911156,Renta bruta media por hogar,53.004
2807911156,Renta bruta media por persona,18.771
2807911156,Renta neta media por hogar,42.708
2807911156,Renta neta media por persona,15.125
2807911157,Media de la renta por unidad de consumo,12.783
2807911157,Mediana de la renta por unidad de consumo,12.250
2807911157,Renta bruta media por hogar,27.747
2807911157,Renta bruta media por persona,9.389
2807911157,Renta neta media por hogar,24.784
2807911157,Renta neta media por persona,8.386
2807911158,Media de la renta por unidad de consumo,9.732
2807911158,Mediana de la renta por unidad de consumo,8.750
2807911158,Renta bruta media por hogar,21.850
2807911158,Renta bruta media por persona,7.031
2807911158,Renta neta media por hogar,19.838
2807911158,Renta neta media por persona,6.383
2807911160,Media de la renta por unidad de consumo,11.941
2807911160,Mediana de la renta por unidad de consumo,11.550
2807911160,Renta bruta media por hogar,26.196
2807911160,Renta bruta media por persona,8.661
2807911160,Renta neta media por hogar,23.535
2807911160,Renta neta media por persona,7.781
2807911161,Media de la renta por unidad de consumo,11.747
2807911161,Mediana de la renta por unidad de consumo,10.850
2807911161,Renta bruta media por hogar,25.948
2807911161,Renta bruta media por persona,8.637
2807911161,Renta neta media por hogar,23.206
2807911161,Renta neta media por persona,7.724
2807911162,Media de la renta por unidad de consumo,13.325
2807911162,Mediana de la renta por unidad de consumo,12.250
2807911162,Renta bruta media por hogar,27.873
2807911162,Renta bruta media por persona,10.319
2807911162,Renta neta media por hogar,24.526
2807911162,Renta neta media por persona,9.080
2807911163,Media de la renta por unidad de consumo,18.536
2807911163,Mediana de la renta por unidad de consumo,16.450
2807911163,Renta bruta media por hogar,38.524
2807911163,Renta bruta media por persona,14.986
2807911163,Renta neta media por hogar,32.834
2807911163,Renta neta media por persona,12.773
2807911165,Media de la renta por unidad de consumo,15.397
2807911165,Mediana de la renta por unidad de consumo,13.650
2807911165,Renta bruta media por hogar,32.729
2807911165,Renta bruta media por persona,11.835
2807911165,Renta neta media por hogar,28.488
2807911165,Renta neta media por persona,10.301
2807911167,Media de la renta por unidad de consumo,15.715
2807911167,Mediana de la renta por unidad de consumo,13.650
2807911167,Renta bruta media por hogar,33.723
2807911167,Renta bruta media por persona,12.416
2807911167,Renta neta media por hogar,28.842
2807911167,Renta neta media por persona,10.619
2807911168,Media de la renta por unidad de consumo,15.376
2807911168,Mediana de la renta por unidad de consumo,12.950
2807911168,Renta bruta media por hogar,32.430
2807911168,Renta bruta media por persona,12.146
2807911168,Renta neta media por hogar,28.186
2807911168,Renta neta media por persona,10.557
2807911169,Media de la renta por unidad de consumo,14.319
2807911169,Mediana de la renta por unidad de consumo,12.250
2807911169,Renta bruta media por hogar,30.461
2807911169,Renta bruta media por persona,10.946
2807911169,Renta neta media por hogar,26.473
2807911169,Renta neta media por persona,9.513
2807911170,Media de la renta por unidad de consumo,13.730
2807911170,Mediana de la renta por unidad de consumo,12.250
2807911170,Renta bruta media por hogar,29.625
2807911170,Renta bruta media por persona,10.291
2807911170,Renta neta media por hogar,26.098
2807911170,Renta neta media por persona,9.066
2807911171,Media de la renta por unidad de consumo,12.637
2807911171,Mediana de la renta por unidad de consumo,12.250
2807911171,Renta bruta media por hogar,29.235
2807911171,Renta bruta media por persona,9.276
2807911171,Renta neta media por hogar,25.946
2807911171,Renta neta media por persona,8.233
2807911173,Media de la renta por unidad de consumo,12.742
2807911173,Mediana de la renta por unidad de consumo,10.850
2807911173,Renta bruta media por hogar,26.996
2807911173,Renta bruta media por persona,9.739
2807911173,Renta neta media por hogar,23.654
2807911173,Renta neta media por persona,8.533
2807911174,Media de la renta por unidad de consumo,16.504
2807911174,Mediana de la renta por unidad de consumo,14.000
2807911174,Renta bruta media por hogar,34.242
2807911174,Renta bruta media por persona,13.285
2807911174,Renta neta media por hogar,29.187
2807911174,Renta neta media por persona,11.323
2807911175,Media de la renta por unidad de consumo,14.106
2807911175,Mediana de la renta por unidad de consumo,12.950
2807911175,Renta bruta media por hogar,29.304
2807911175,Renta bruta media por persona,11.051
2807911175,Renta neta media por hogar,25.643
2807911175,Renta neta media por persona,9.670
2807911176,Media de la renta por unidad de consumo,15.423
2807911176,Mediana de la renta por unidad de consumo,13.650
2807911176,Renta bruta media por hogar,32.841
2807911176,Renta bruta media por persona,12.045
2807911176,Renta neta media por hogar,28.217
2807911176,Renta neta media por persona,10.349
2807911177,Media de la renta por unidad de consumo,15.518
2807911177,Mediana de la renta por unidad de consumo,13.650
2807911177,Renta bruta media por hogar,31.400
2807911177,Renta bruta media por persona,12.602
2807911177,Renta neta media por hogar,27.015
2807911177,Renta neta media por persona,10.842
2807911178,Media de la renta por unidad de consumo,14.118
2807911178,Mediana de la renta por unidad de consumo,11.550
2807911178,Renta bruta media por hogar,28.758
2807911178,Renta bruta media por persona,11.224
2807911178,Renta neta media por hogar,24.907
2807911178,Renta neta media por persona,9.721
2807911179,Media de la renta por unidad de consumo,17.481
2807911179,Mediana de la renta por unidad de consumo,15.050
2807911179,Renta bruta media por hogar,37.267
2807911179,Renta bruta media por persona,13.667
2807911179,Renta neta media por hogar,31.572
2807911179,Renta neta media por persona,11.578
2807911180,Media de la renta por unidad de consumo,10.407
2807911180,Mediana de la renta por unidad de consumo,9.450
2807911180,Renta bruta media por hogar,23.150
2807911180,Renta bruta media por persona,7.562
2807911180,Renta neta media por hogar,21.015
2807911180,Renta neta media por persona,6.865
2807911181,Media de la renta por unidad de consumo,19.504
2807911181,Mediana de la renta por unidad de consumo,17.850
2807911181,Renta bruta media por hogar,36.495
2807911181,Renta bruta media por persona,16.585
2807911181,Renta neta media por hogar,30.825
2807911181,Renta neta media por persona,14.009
2807911182,Media de la renta por unidad de consumo,23.972
2807911182,Mediana de la renta por unidad de consumo,22.750
2807911182,Renta bruta media por hogar,54.314
2807911182,Renta bruta media por persona,18.929
2807911182,Renta neta media por hogar,43.692
2807911182,Renta neta media por persona,15.227
2807911183,Media de la renta por unidad de consumo,24.359
2807911183,Mediana de la renta por unidad de consumo,23.450
2807911183,Renta bruta media por hogar,55.365
2807911183,Renta bruta media por persona,19.000
2807911183,Renta neta media por hogar,44.088
2807911183,Renta neta media por persona,15.130
2807911184,Media de la renta por unidad de consumo,25.473
2807911184,Mediana de la renta por unidad de consumo,23.450
2807911184,Renta bruta media por hogar,50.895
2807911184,Renta bruta media por persona,22.214
2807911184,Renta neta media por hogar,41.523
2807911184,Renta neta media por persona,18.123
2807911185,Media de la renta por unidad de consumo,23.330
2807911185,Mediana de la renta por unidad de consumo,19.950
2807911185,Renta bruta media por hogar,51.219
2807911185,Renta bruta media por persona,18.839
2807911185,Renta neta media por hogar,41.516
2807911185,Renta neta media por persona,15.270
2807911186,Media de la renta por unidad de consumo,18.211
2807911186,Mediana de la renta por unidad de consumo,17.850
2807911186,Renta bruta media por hogar,37.968
2807911186,Renta bruta media por persona,14.062
2807911186,Renta neta media por hogar,31.740
2807911186,Renta neta media por persona,11.755
2807911187,Media de la renta por unidad de consumo,19.624
2807911187,Mediana de la renta por unidad de consumo,18.200
2807911187,Renta bruta media por hogar,42.429
2807911187,Renta bruta media por persona,15.515
2807911187,Renta neta media por hogar,35.051
2807911187,Renta neta media por persona,12.817
2807911188,Media de la renta por unidad de consumo,25.746
2807911188,Mediana de la renta por unidad de consumo,24.850
2807911188,Renta bruta media por hogar,59.715
2807911188,Renta bruta media por persona,19.505
2807911188,Renta neta media por hogar,47.913
2807911188,Renta neta media por persona,15.650
2807911189,Media de la renta por unidad de consumo,17.496
2807911189,Mediana de la renta por unidad de consumo,16.450
2807911189,Renta bruta media por hogar,41.606
2807911189,Renta bruta media por persona,13.059
2807911189,Renta neta media por hogar,34.725
2807911189,Renta neta media por persona,10.900
2807911190,Media de la renta por unidad de consumo,22.574
2807911190,Mediana de la renta por unidad de consumo,20.650
2807911190,Renta bruta media por hogar,52.187
2807911190,Renta bruta media por persona,16.814
2807911190,Renta neta media por hogar,42.138
2807911190,Renta neta media por persona,13.576
2807911191,Media de la renta por unidad de consumo,23.647
2807911191,Mediana de la renta por unidad de consumo,22.750
2807911191,Renta bruta media por hogar,52.588
2807911191,Renta bruta media por persona,17.598
2807911191,Renta neta media por hogar,42.709
2807911191,Renta neta media por persona,14.292
2807911192,Media de la renta por unidad de consumo,22.620
2807911192,Mediana de la renta por unidad de consumo,21.350
2807911192,Renta bruta media por hogar,44.250
2807911192,Renta bruta media por persona,18.177
2807911192,Renta neta media por hogar,36.027
2807911192,Renta neta media por persona,14.799
2807911193,Media de la renta por unidad de consumo,15.696
2807911193,Mediana de la renta por unidad de consumo,13.650
2807911193,Renta bruta media por hogar,32.556
2807911193,Renta bruta media por persona,12.249
2807911193,Renta neta media por hogar,28.105
2807911193,Renta neta media por persona,10.574
2807911194,Media de la renta por unidad de consumo,24.909
2807911194,Mediana de la renta por unidad de consumo,23.450
2807911194,Renta bruta media por hogar,55.943
2807911194,Renta bruta media por persona,19.756
2807911194,Renta neta media por hogar,44.895
2807911194,Renta neta media por persona,15.854
2807911195,Media de la renta por unidad de consumo,22.057
2807911195,Mediana de la renta por unidad de consumo,20.650
2807911195,Renta bruta media por hogar,41.392
2807911195,Renta bruta media por persona,18.621
2807911195,Renta neta media por hogar,33.877
2807911195,Renta neta media por persona,15.240
2807911196,Media de la renta por unidad de consumo,26.363
2807911196,Mediana de la renta por unidad de consumo,24.850
2807911196,Renta bruta media por hogar,62.689
2807911196,Renta bruta media por persona,20.369
2807911196,Renta neta media por hogar,50.061
2807911196,Renta neta media por persona,16.266
2807911197,Media de la renta por unidad de consumo,24.475
2807911197,Mediana de la renta por unidad de consumo,22.750
2807911197,Renta bruta media por hogar,52.175
2807911197,Renta bruta media por persona,19.696
2807911197,Renta neta media por hogar,41.619
2807911197,Renta neta media por persona,15.711
2807911198,Media de la renta por unidad de consumo,26.060
2807911198,Mediana de la renta por unidad de consumo,24.150
2807911198,Renta bruta media por hogar,54.183
2807911198,Renta bruta media por persona,20.713
2807911198,Renta neta media por hogar,43.269
2807911198,Renta neta media por persona,16.541
2807912001,Media de la renta por unidad de consumo,17.348
2807912001,Mediana de la renta por unidad de consumo,16.450
2807912001,Renta bruta media por hogar,33.902
2807912001,Renta bruta media por persona,13.561
2807912001,Renta neta media por hogar,29.232
2807912001,Renta neta media por persona,11.693
2807912002,Media de la renta por unidad de consumo,17.138
2807912002,Mediana de la renta por unidad de consumo,15.050
2807912002,Renta bruta media por hogar,33.333
2807912002,Renta bruta media por persona,13.955
2807912002,Renta neta media por hogar,28.584
2807912002,Renta neta media por persona,11.967
2807912003,Media de la renta por unidad de consumo,16.569
2807912003,Mediana de la renta por unidad de consumo,15.050
2807912003,Renta bruta media por hogar,31.565
2807912003,Renta bruta media por persona,13.085
2807912003,Renta neta media por hogar,27.326
2807912003,Renta neta media por persona,11.328
2807912005,Media de la renta por unidad de consumo,16.763
2807912005,Mediana de la renta por unidad de consumo,15.050
2807912005,Renta bruta media por hogar,31.300
2807912005,Renta bruta media por persona,13.352
2807912005,Renta neta media por hogar,27.125
2807912005,Renta neta media por persona,11.571
2807912006,Media de la renta por unidad de consumo,17.017
2807912006,Mediana de la renta por unidad de consumo,15.750
2807912006,Renta bruta media por hogar,31.317
2807912006,Renta bruta media por persona,13.475
2807912006,Renta neta media por hogar,27.392
2807912006,Renta neta media por persona,11.786
2807912007,Media de la renta por unidad de consumo,17.357
2807912007,Mediana de la renta por unidad de consumo,15.750
2807912007,Renta bruta media por hogar,33.557
2807912007,Renta bruta media por persona,13.701
2807912007,Renta neta media por hogar,28.987
2807912007,Renta neta media por persona,11.835
2807912008,Media de la renta por unidad de consumo,14.168
2807912008,Mediana de la renta por unidad de consumo,12.250
2807912008,Renta bruta media por hogar,29.643
2807912008,Renta bruta media por persona,10.859
2807912008,Renta neta media por hogar,26.015
2807912008,Renta neta media por persona,9.530
2807912009,Media de la renta por unidad de consumo,13.534
2807912009,Mediana de la renta por unidad de consumo,12.250
2807912009,Renta bruta media por hogar,26.860
2807912009,Renta bruta media por persona,9.989
2807912009,Renta neta media por hogar,24.214
2807912009,Renta neta media por persona,9.005
2807912010,Media de la renta por unidad de consumo,14.097
2807912010,Mediana de la renta por unidad de consumo,12.950
2807912010,Renta bruta media por hogar,26.900
2807912010,Renta bruta media por persona,10.410
2807912010,Renta neta media por hogar,24.110
2807912010,Renta neta media por persona,9.330
2807912011,Media de la renta por unidad de consumo,14.823
2807912011,Mediana de la renta por unidad de consumo,13.650
2807912011,Renta bruta media por hogar,29.974
2807912011,Renta bruta media por persona,11.112
2807912011,Renta neta media por hogar,26.448
2807912011,Renta neta media por persona,9.805
2807912012,Media de la renta por unidad de consumo,13.980
2807912012,Mediana de la renta por unidad de consumo,12.950
2807912012,Renta bruta media por hogar,28.572
2807912012,Renta bruta media por persona,10.306
2807912012,Renta neta media por hogar,25.486
2807912012,Renta neta media por persona,9.192
2807912013,Media de la renta por unidad de consumo,13.833
2807912013,Mediana de la renta por unidad de consumo,12.950
2807912013,Renta bruta media por hogar,28.191
2807912013,Renta bruta media por persona,10.407
2807912013,Renta neta media por hogar,25.156
2807912013,Renta neta media por persona,9.287
2807912014,Media de la renta por unidad de consumo,14.551
2807912014,Mediana de la renta por unidad de consumo,13.650
2807912014,Renta bruta media por hogar,32.085
2807912014,Renta bruta media por persona,10.734
2807912014,Renta neta media por hogar,28.357
2807912014,Renta neta media por persona,9.487
2807912015,Media de la renta por unidad de consumo,13.401
2807912015,Mediana de la renta por unidad de consumo,12.250
2807912015,Renta bruta media por hogar,26.923
2807912015,Renta bruta media por persona,9.950
2807912015,Renta neta media por hogar,24.201
2807912015,Renta neta media por persona,8.944
2807912016,Media de la renta por unidad de consumo,17.698
2807912016,Mediana de la renta por unidad de consumo,15.750
2807912016,Renta bruta media por hogar,37.418
2807912016,Renta bruta media por persona,13.229
2807912016,Renta neta media por hogar,31.836
2807912016,Renta neta media por persona,11.255
2807912018,Media de la renta por unidad de consumo,11.993
2807912018,Mediana de la renta por unidad de consumo,10.850
2807912018,Renta bruta media por hogar,27.100
2807912018,Renta bruta media por persona,8.721
2807912018,Renta neta media por hogar,24.358
2807912018,Renta neta media por persona,7.839
2807912019,Media de la renta por unidad de consumo,11.060
2807912019,Mediana de la renta por unidad de consumo,10.150
2807912019,Renta bruta media por hogar,24.710
2807912019,Renta bruta media por persona,7.977
2807912019,Renta neta media por hogar,22.384
2807912019,Renta neta media por persona,7.226
2807912020,Media de la renta por unidad de consumo,11.873
2807912020,Mediana de la renta por unidad de consumo,10.850
2807912020,Renta bruta media por hogar,25.580
2807912020,Renta bruta media por persona,8.514
2807912020,Renta neta media por hogar,23.168
2807912020,Renta neta media por persona,7.711
2807912022,Media de la renta por unidad de consumo,12.197
2807912022,Mediana de la renta por unidad de consumo,10.850
2807912022,Renta bruta media por hogar,25.692
2807912022,Renta bruta media por persona,9.084
2807912022,Renta neta media por hogar,23.024
2807912022,Renta neta media por persona,8.140
2807912023,Media de la renta por unidad de consumo,12.662
2807912023,Mediana de la renta por unidad de consumo,11.550
2807912023,Renta bruta media por hogar,28.071
2807912023,Renta bruta media por persona,9.389
2807912023,Renta neta media por hogar,24.943
2807912023,Renta neta media por persona,8.343
2807912024,Media de la renta por unidad de consumo,16.502
2807912024,Mediana de la renta por unidad de consumo,15.750
2807912024,Renta bruta media por hogar,37.268
2807912024,Renta bruta media por persona,12.987
2807912024,Renta neta media por hogar,31.381
2807912024,Renta neta media por persona,10.935
2807912027,Media de la renta por unidad de consumo,16.296
2807912027,Mediana de la renta por unidad de consumo,15.050
2807912027,Renta bruta media por hogar,34.770
2807912027,Renta bruta media por persona,12.722
2807912027,Renta neta media por hogar,29.333
2807912027,Renta neta media por persona,10.733
2807912028,Media de la renta por unidad de consumo,13.361
2807912028,Mediana de la renta por unidad de consumo,11.550
2807912028,Renta bruta media por hogar,25.428
2807912028,Renta bruta media por persona,10.045
2807912028,Renta neta media por hogar,22.828
2807912028,Renta neta media por persona,9.018
2807912029,Media de la renta por unidad de consumo,11.948
2807912029,Mediana de la renta por unidad de consumo,10.850
2807912029,Renta bruta media por hogar,25.120
2807912029,Renta bruta media por persona,9.072
2807912029,Renta neta media por hogar,22.411
2807912029,Renta neta media por persona,8.093
2807912030,Media de la renta por unidad de consumo,12.425
2807912030,Mediana de la renta por unidad de consumo,12.250
2807912030,Renta bruta media por hogar,28.406
2807912030,Renta bruta media por persona,8.804
2807912030,Renta neta media por hogar,25.409
2807912030,Renta neta media por persona,7.876
2807912031,Media de la renta por unidad de consumo,13.100
2807912031,Mediana de la renta por unidad de consumo,12.250
2807912031,Renta bruta media por hogar,27.694
2807912031,Renta bruta media por persona,9.810
2807912031,Renta neta media por hogar,24.718
2807912031,Renta neta media por persona,8.756
2807912032,Media de la renta por unidad de consumo,16.043
2807912032,Mediana de la renta por unidad de consumo,14.350
2807912032,Renta bruta media por hogar,33.986
2807912032,Renta bruta media por persona,12.480
2807912032,Renta neta media por hogar,29.283
2807912032,Renta neta media por persona,10.753
2807912033,Media de la renta por unidad de consumo,13.942
2807912033,Mediana de la renta por unidad de consumo,12.950
2807912033,Renta bruta media por hogar,28.427
2807912033,Renta bruta media por persona,10.466
2807912033,Renta neta media por hogar,25.164
2807912033,Renta neta media por persona,9.265
2807912034,Media de la renta por unidad de consumo,13.731
2807912034,Mediana de la renta por unidad de consumo,12.250
2807912034,Renta bruta media por hogar,28.917
2807912034,Renta bruta media por persona,10.211
2807912034,Renta neta media por hogar,25.390
2807912034,Renta neta media por persona,8.965
2807912037,Media de la renta por unidad de consumo,12.551
2807912037,Mediana de la renta por unidad de consumo,11.550
2807912037,Renta bruta media por hogar,25.692
2807912037,Renta bruta media por persona,9.355
2807912037,Renta neta media por hogar,23.078
2807912037,Renta neta media por persona,8.403
2807912039,Media de la renta por unidad de consumo,14.179
2807912039,Mediana de la renta por unidad de consumo,13.650
2807912039,Renta bruta media por hogar,29.642
2807912039,Renta bruta media por persona,11.015
2807912039,Renta neta media por hogar,25.927
2807912039,Renta neta media por persona,9.634
2807912041,Media de la renta por unidad de consumo,12.786
2807912041,Mediana de la renta por unidad de consumo,12.250
2807912041,Renta bruta media por hogar,26.953
2807912041,Renta bruta media por persona,9.836
2807912041,Renta neta media por hogar,23.791
2807912041,Renta neta media por persona,8.682
2807912042,Media de la renta por unidad de consumo,10.919
2807912042,Mediana de la renta por unidad de consumo,9.450
2807912042,Renta bruta media por hogar,23.566
2807912042,Renta bruta media por persona,8.010
2807912042,Renta neta media por hogar,21.181
2807912042,Renta neta media por persona,7.199
2807912043,Media de la renta por unidad de consumo,13.597
2807912043,Mediana de la renta por unidad de consumo,12.250
2807912043,Renta bruta media por hogar,29.110
2807912043,Renta bruta media por persona,10.311
2807912043,Renta neta media por hogar,25.502
2807912043,Renta neta media por persona,9.033
2807912044,Media de la renta por unidad de consumo,12.777
2807912044,Mediana de la renta por unidad de consumo,10.850
2807912044,Renta bruta media por hogar,28.951
2807912044,Renta bruta media por persona,9.502
2807912044,Renta neta media por hogar,25.695
2807912044,Renta neta media por persona,8.433
2807912045,Media de la renta por unidad de consumo,11.430
2807912045,Mediana de la renta por unidad de consumo,10.150
2807912045,Renta bruta media por hogar,25.719
2807912045,Renta bruta media por persona,8.318
2807912045,Renta neta media por hogar,22.959
2807912045,Renta neta media por persona,7.426
2807912046,Media de la renta por unidad de consumo,12.694
2807912046,Mediana de la renta por unidad de consumo,10.150
2807912046,Renta bruta media por hogar,30.310
2807912046,Renta bruta media por persona,9.690
2807912046,Renta neta media por hogar,26.310
2807912046,Renta neta media por persona,8.412
2807912047,Media de la renta por unidad de consumo,11.990
2807912047,Mediana de la renta por unidad de consumo,9.450
2807912047,Renta bruta media por hogar,27.206
2807912047,Renta bruta media por persona,9.077
2807912047,Renta neta media por hogar,23.870
2807912047,Renta neta media por persona,7.963
2807912048,Media de la renta por unidad de consumo,12.726
2807912048,Mediana de la renta por unidad de consumo,10.850
2807912048,Renta bruta media por hogar,27.787
2807912048,Renta bruta media por persona,9.712
2807912048,Renta neta media por hogar,24.388
2807912048,Renta neta media por persona,8.524
2807912049,Media de la renta por unidad de consumo,13.109
2807912049,Mediana de la renta por unidad de consumo,10.850
2807912049,Renta bruta media por hogar,28.976
2807912049,Renta bruta media por persona,10.043
2807912049,Renta neta media por hogar,25.392
2807912049,Renta neta media por persona,8.800
2807912050,Media de la renta por unidad de consumo,14.695
2807912050,Mediana de la renta por unidad de consumo,12.250
2807912050,Renta bruta media por hogar,28.805
2807912050,Renta bruta media por persona,11.881
2807912050,Renta neta media por hogar,24.895
2807912050,Renta neta media por persona,10.268
2807912051,Media de la renta por unidad de consumo,14.784
2807912051,Mediana de la renta por unidad de consumo,12.950
2807912051,Renta bruta media por hogar,32.526
2807912051,Renta bruta media por persona,11.289
2807912051,Renta neta media por hogar,28.218
2807912051,Renta neta media por persona,9.794
2807912052,Media de la renta por unidad de consumo,20.160
2807912052,Mediana de la renta por unidad de consumo,17.150
2807912052,Renta bruta media por hogar,41.128
2807912052,Renta bruta media por persona,16.102
2807912052,Renta neta media por hogar,34.145
2807912052,Renta neta media por persona,13.369
2807912053,Media de la renta por unidad de consumo,23.557
2807912053,Mediana de la renta por unidad de consumo,22.050
2807912053,Renta bruta media por hogar,47.957
2807912053,Renta bruta media por persona,20.124
2807912053,Renta neta media por hogar,39.040
2807912053,Renta neta media por persona,16.382
2807912054,Media de la renta por unidad de consumo,20.770
2807912054,Mediana de la renta por unidad de consumo,18.550
2807912054,Renta bruta media por hogar,41.992
2807912054,Renta bruta media por persona,17.451
2807912054,Renta neta media por hogar,34.932
2807912054,Renta neta media por persona,14.517
2807912055,Media de la renta por unidad de consumo,14.075
2807912055,Mediana de la renta por unidad de consumo,12.250
2807912055,Renta bruta media por hogar,31.941
2807912055,Renta bruta media por persona,10.843
2807912055,Renta neta media por hogar,27.677
2807912055,Renta neta media por persona,9.396
2807912056,Media de la renta por unidad de consumo,12.671
2807912056,Mediana de la renta por unidad de consumo,10.150
2807912056,Renta bruta media por hogar,28.568
2807912056,Renta bruta media por persona,9.684
2807912056,Renta neta media por hogar,24.749
2807912056,Renta neta media por persona,8.390
2807912057,Media de la renta por unidad de consumo,13.111
2807912057,Mediana de la renta por unidad de consumo,10.850
2807912057,Renta bruta media por hogar,29.569
2807912057,Renta bruta media por persona,9.766
2807912057,Renta neta media por hogar,25.694
2807912057,Renta neta media por persona,8.486
2807912059,Media de la renta por unidad de consumo,19.270
2807912059,Mediana de la renta por unidad de consumo,15.750
2807912059,Renta bruta media por hogar,41.250
2807912059,Renta bruta media por persona,15.689
2807912059,Renta neta media por hogar,34.561
2807912059,Renta neta media por persona,13.145
2807912061,Media de la renta por unidad de consumo,16.411
2807912061,Mediana de la renta por unidad de consumo,14.350
2807912061,Renta bruta media por hogar,33.712
2807912061,Renta bruta media por persona,13.099
2807912061,Renta neta media por hogar,28.754
2807912061,Renta neta media por persona,11.173
2807912062,Media de la renta por unidad de consumo,15.543
2807912062,Mediana de la renta por unidad de consumo,13.650
2807912062,Renta bruta media por hogar,31.700
2807912062,Renta bruta media por persona,12.422
2807912062,Renta neta media por hogar,27.184
2807912062,Renta neta media por persona,10.652
2807912064,Media de la renta por unidad de consumo,13.711
2807912064,Mediana de la renta por unidad de consumo,12.250
2807912064,Renta bruta media por hogar,27.110
2807912064,Renta bruta media por persona,11.061
2807912064,Renta neta media por hogar,23.634
2807912064,Renta neta media por persona,9.643
2807912065,Media de la renta por unidad de consumo,12.887
2807912065,Mediana de la renta por unidad de consumo,10.850
2807912065,Renta bruta media por hogar,28.405
2807912065,Renta bruta media por persona,9.728
2807912065,Renta neta media por hogar,24.950
2807912065,Renta neta media por persona,8.545
2807912066,Media de la renta por unidad de consumo,10.538
2807912066,Mediana de la renta por unidad de consumo,8.750
